,pcstrip,Year,NUMBER_OF_PATIENTS,SHA,PCT,oseast1m,osnrth1m,lsoa11,msoa11,ru11ind,rgn,laua,imd,depression_perc,alzheimers_perc,blood pressure_perc,hypertension_perc,diabeties_perc,cardiovascular disease_perc,insomnia_perc,addiction_perc,social anxiety_perc,loneliness_perc,depression_zscore,alzheimers_zscore,blood pressure_zscore,hypertension_zscore,diabeties_zscore,cardiovascular disease_zscore,insomnia_zscore,addiction_zscore,social anxiety_zscore,loneliness_zscore,loneills
5288,SO456AW,2018,624.1666666666666,Q70,11A,442079.0,108004.0,E01023008,E02004787,C1,E12000008,E07000091,-23.0,5.7904841169587735,0.18060560070967913,7.477819555154877,7.553569243602305,1.3907922787981217,5.485158458868241,0.46783445548631636,0.0014694136870392572,0.0897763581112664,20.869913568110476,-0.13328823414054866,-0.24069407622039127,-0.821951656589508,-0.8292240766344143,-0.5751864569563412,-0.7979749864598109,-0.06505532252160665,-0.07514873861146792,-0.08496871100482314,-1.2311415851969054,-1.428379159133252
5289,SO504QP,2018,589.5833333333334,Q70,11A,445026.0,120023.0,E01022674,E02004715,C1,E12000008,E07000086,-104.0,7.9964109763067865,0.14142798608265286,6.9124884736021714,7.0157206299882935,1.583594984234615,4.990863656901121,0.5803922234775851,0.0,0.13436643444649002,22.308410456991055,1.1345930778088293,-0.5027053501358002,-1.152648851397852,-1.142306236597722,-0.34701426842798394,-1.199447190301301,0.22738254923472462,-0.07757956823376304,0.2196465924316555,-0.6830825579395332,-0.1409689354920757
5290,SO505PT,2018,870.25,Q70,11A,445572.0,118607.0,E01022670,E02004718,C1,E12000008,E07000086,-30.0,9.075475664883802,0.0838491903835269,8.64546697998353,8.729226055057396,1.9214790973015674,4.573759719205046,0.2822865297048438,0.0,0.06636782198995497,24.666076256536183,1.7547976631211633,-0.8877796777911635,-0.1389222946526434,-0.14487319315312627,0.05285438161460443,-1.5382240425590878,-0.5471299184619299,-0.07757956823376304,-0.24488317896827635,0.21517452880481522,-0.14744787348709587
5291,SO508AU,2018,1467.3333333333333,Q70,11A,448529.0,118611.0,E01022644,E02004716,C1,E12000008,E07000086,38.0,7.402150837278207,0.3907947239469968,7.515876935061164,7.6037302647916,1.3592412009525787,5.190391916625957,0.5203573569586337,0.0,0.17114687519821806,22.46666630055397,0.7930353686228294,1.1650045725325042,-0.7996895358828275,-0.8000253012496737,-0.6125255516860953,-1.0373879296301445,0.0714051439494719,-0.07757956823376304,0.4709106861704821,-0.622787993278791,1.6227509017918507
5292,SO509AG,2018,1282.25,Q70,11A,445513.0,119259.0,E01022666,E02004718,C1,E12000008,E07000086,-8.0,7.365104173884046,0.19399965187801868,7.977934769197531,8.083374088453198,1.7550389084989373,5.0071313071416945,0.5140116089626722,0.0,0.13901123186198835,22.918659738818565,0.7717423815101839,-0.1511176065217001,-0.5294032654579987,-0.5208242016763257,-0.14411911028838248,-1.1862344084403258,0.05491816955615458,-0.07757956823376304,0.25137733815826296,-0.45058109730504947,0.3285165127928127
5293,SO518ED,2018,1167.4166666666667,Q70,11A,435623.0,121366.0,E01023151,E02004824,C1,E12000008,E07000093,83.0,6.210610287506065,0.2978766293612551,9.114452890252634,9.171312849723833,1.541875722848338,5.54773475122219,0.6478500078171413,0.0,0.24900603909855093,23.417260248478826,0.10818401505959253,0.5435887828277347,0.13541663697776146,0.11246592618641585,-0.3963868908335805,-0.7471497665716187,0.4026455385220357,-0.07757956823376304,1.0028024160367364,-0.2606171756402053,2.092107110398752
5294,SO518EN,2018,1547.9166666666667,Q70,11A,435057.0,121196.0,E01023152,E02004824,C1,E12000008,E07000093,67.0,6.490684090205742,0.3216970557983459,9.996822314120548,10.105907382865636,1.4135983828784189,5.816434477593449,0.542991522658795,0.0,0.13025049238353395,24.691312912000384,0.2691595881638032,0.7028945582152186,0.6515692116006544,0.6564942414400523,-0.5481965935722876,-0.5289086058542327,0.13021127847453437,-0.07757956823376304,0.19152870066110667,0.22478954914434687,1.872708798720952
5295,SO529EP,2018,802.5833333333334,Q70,11A,439629.0,119728.0,E01023192,E02004825,D1,E12000008,E07000093,-49.0,6.518388115725301,0.20337891696056135,8.35748257628352,8.426332557590234,1.5761781278166052,5.033393914352618,0.3071561212845601,0.0,0.09285523255628332,22.064827753729876,0.2850827889141667,-0.08839114356415048,-0.3073822247003215,-0.3211877694586348,-0.3557917404923236,-1.1649036018980912,-0.4825158934789046,-0.07757956823376304,-0.06393550473128322,-0.775886164563896,-0.7485270905525694
5296,SO532LH,2018,1194.0833333333333,Q70,11A,444115.0,121053.0,E01022705,E02004712,C1,E12000008,E07000086,-113.0,6.333558305870526,0.2907162766715083,8.872133513461796,8.935553701953113,1.2370361948364132,5.1237875855087225,0.5408103918333749,0.0,0.094546596747878,22.461462456673658,0.17884977361134358,0.4957019181529778,-0.006330988028711112,-0.02476968500014928,-0.7571489563811674,-1.091484771216602,0.1245444527370386,-0.07757956823376304,-0.0523810186485308,-0.6247706278170297,0.6443658726189169
5297,SO532ZB,2018,0.0,Q70,11A,443936.0,121096.0,E01022661,E02004714,C1,E12000008,E07000086,-75.0,4.717462188726556,0.0,7.4296871710664805,7.612837354216665,0.18315018315018317,2.0651762031072374,0.18315018315018317,0.0,0.28735632183908044,14.761776112350825,-0.7500196748736361,-1.4485446298770457,-0.8501072717977735,-0.7947240563342698,-2.0043694100644576,-3.5757258506303247,-0.8046974121811723,-0.07757956823376304,1.2647908218438144,-3.5583067659037146,-2.6107745196560725
5298,SO532ZH,2018,1414.6666666666667,Q70,11A,443238.0,120827.0,E01022665,E02004714,C1,E12000008,E07000086,71.0,5.983160432051595,0.14242315590631557,8.83991053175177,8.915576792621978,1.2390227171584567,4.836620813891589,0.3638347352777183,0.0,0.0994536643545022,21.480638646907654,-0.022545351562083937,-0.49604987313082277,-0.025180207552603067,-0.03639826182357356,-0.7547980083239039,-1.3247250889629445,-0.33525841364380743,-0.07757956823376304,-0.018858584716423734,-0.9984588486581195,-0.9866900531104745
5299,SP101DP,2018,1044.5,Q70,11A,436569.0,145804.0,E01023202,E02004816,C1,E12000008,E07000093,5.0,7.63713552278871,0.13153852548220676,7.818697601198692,7.848044770426182,1.7142862920275668,5.024408907786533,0.5098081506076325,0.03274168257897666,0.4722583167358445,22.897963851697806,0.928095463698296,-0.5688438885569641,-0.6225509562267604,-0.6578096085839001,-0.19234775763789919,-1.1722013326718335,0.04399710708928404,-0.023415480476334828,2.527941323270413,-0.45846611106580787,2.2499649164407938
5300,SP101HA,2018,742.6666666666666,Q70,11A,436752.0,145612.0,E01023202,E02004816,C1,E12000008,E07000093,5.0,6.898817879364295,0.13843516903563172,8.030356775533692,8.10342640056856,1.6538882970286037,5.018083030828106,0.38409818468003126,0.005319198153712791,0.16243544133536567,22.20206815965894,0.5037390810678244,-0.5227206526127617,-0.4987383842807952,-0.5091517328246321,-0.2638257105558239,-1.1773392862849867,-0.2826116694571763,-0.06878009634034715,0.41139887799258545,-0.7235983605684204,-0.46812619217450746
5301,SP103JY,2018,1079.3333333333333,Q70,11A,435470.0,146216.0,E01023179,E02004817,C1,E12000008,E07000093,44.0,6.8329507628615955,0.19820310408939157,7.231153957134612,7.276184103346879,1.2351805269444387,4.1796713180474265,0.8152695964576018,0.0027156319594509345,0.28674382003638516,20.540175043706785,0.46588121387160725,-0.12300584220860185,-0.9662416558178968,-0.990690215348342,-0.7593450448807301,-1.8583073982639753,0.8376206545543169,-0.07308713790695318,1.2606065405458695,-1.3567700633193707,1.3773252135078966
5302,SP103LD,2018,1153.8333333333333,Q70,11A,435335.0,146323.0,E01023183,E02004817,C1,E12000008,E07000093,-59.0,6.836606806304096,0.2021478813735621,7.791623778538305,7.859454319914923,1.4038101274010746,5.217716913120868,0.6028809513771823,0.001409721439043645,0.11853539851951463,22.124026720930747,0.46798256602513766,-0.09662403894217514,-0.6383881134231028,-0.6511680996021425,-0.5597804957228514,-1.0151942376893934,0.2858108198270803,-0.07524748662635915,0.11149751064145452,-0.7533316991148965,0.04225127132299568
5303,SP105DE,2018,1020.5,Q70,11A,437140.0,147029.0,E01023157,E02004815,C1,E12000008,E07000093,35.0,8.926914089856512,0.04838375341588302,7.408938160698168,7.447579403858932,1.9725628890513605,4.592819751478036,0.6662024675461516,0.005540879810633198,0.13935401850368787,23.66000323501751,1.6694102243433704,-1.1249647235966012,-0.8622446542056263,-0.8909208573289802,0.11330944906549359,-1.5227432543099,0.45032731438189355,-0.06841337160985456,0.25371907124008736,-0.16813349624937365,0.2891576574299154
5304,SP119RA,2018,1003.1666666666666,Q64,99N,426787.0,150832.0,E01031859,E02006643,D1,E12000009,E06000054,108.0,7.391774122389061,0.3339302158110092,9.001488979607261,9.042923021981577,1.0448620583488062,6.29661998552518,0.45452768528665205,0.029772772623086818,0.11634842785422295,24.594409861965374,0.7870712348476672,0.7847072430721944,0.06933704294163819,0.037730092404552655,-0.9845772655516928,-0.1388961409144923,-0.09962782361670887,-0.028326904897081433,0.09655730897402084,0.18787004535467336,1.5781111507846448
5305,SP13SL,2018,457.75,Q64,99N,414281.0,130281.0,E01032014,E02006671,C1,E12000009,E06000054,-99.0,6.884472576032198,0.30057500688223665,9.795987326551964,9.847831271393394,1.548032982678693,5.291723730100499,0.8877465488053994,0.0,0.028067468439340864,24.760382115892423,0.4954939563793352,0.5616349384834025,0.5340883774921067,0.5062679056840834,-0.38910008721923706,-0.9550850077442994,1.0259240126807776,-0.07757956823376304,-0.5065304955333876,0.2511045179087,2.0052107494604483
5306,SP13UH,2018,2060.0833333333335,Q64,99N,414480.0,130322.0,E01032014,E02006671,C1,E12000009,E06000054,-99.0,6.300581211992888,0.4093916283326966,10.122574177341024,10.166625912691801,1.1868087019944895,5.830067965034329,0.5955676200938548,0.011287210953566225,0.09838799179426065,24.500330251093626,0.15989581742160158,1.2893765807664854,0.7251292718307001,0.6918385520631427,-0.8165906376588665,-0.5178353228110921,0.266809954101747,-0.05890729984465711,-0.026138683720099976,0.15202625561992675,2.32287492078822
5307,SP20JU,2018,939.0,Q64,99N,409493.0,130959.0,E01032038,E02006669,D1,E12000009,E06000054,51.0,5.618540849629471,0.4546838332131748,10.260774866781004,10.365410560446717,1.219917259225312,6.318111744054369,0.6831867346451332,0.0,0.12059814365967812,24.659850981214177,-0.23211456396128083,1.5922808900805452,0.8059714222266352,0.8075512736568032,-0.7774083453498954,-0.12144027525131953,0.4944543703142086,-0.07757956823376304,0.12558907065716746,0.21280273477191824,2.7101814725136806
5308,SP27FD,2018,1894.4166666666667,Q64,99N,413475.0,130365.0,E01032003,E02006670,C1,E12000009,E06000054,111.0,7.485214795695299,0.29115684836548705,7.746216249170263,7.769088822421529,0.948161538393466,4.8722990628761815,0.6087941126969776,0.0,0.1144324477183432,21.97471518044894,0.8407773144299981,0.49864836478811353,-0.6649497921900772,-0.7037699366716611,-1.0990174090138278,-1.2957467845339963,0.30117388487868046,-0.07757956823376304,0.08346836815047183,-0.8102185358312689,0.9427184273418399
5309,SP27TD,2018,1025.4166666666667,Q64,99N,414057.0,129814.0,E01032022,E02006673,C1,E12000009,E06000054,-65.0,5.94813504128259,0.05201768761084142,9.430458326452007,9.461680506735867,1.0069259980401288,5.79138077827794,0.5407615247818589,0.0,0.18272030122215766,22.800901536729224,-0.04267658946399277,-1.1006617705758475,0.32026780597469695,0.28148919953829893,-1.0294726620409596,-0.5492575228134052,0.12441749058418705,-0.07757956823376304,0.5499740780691208,-0.49544629387762207,-0.2650371600819964
5310,SP36DJ,2018,199.41666666666666,Q64,99N,390937.0,132954.0,E01032010,E02006665,E1,E12000009,E06000054,-12.0,4.681554454526039,0.26222693016659315,10.933115567141762,10.971880070480395,1.215186093086862,6.9191389666415235,0.9906352889386749,0.0,0.04700481735776357,25.040621803840086,-0.7706580496023147,0.3051714317557537,1.1992651766653804,1.1605777189187723,-0.7830074396658045,0.3667212887799473,1.293240651320941,-0.07757956823376304,-0.3771607621492145,0.35787422451197676,1.5335914220101747
5311,SP36LF,2018,326.1666666666667,Q64,99N,394564.0,129581.0,E01032030,E02006676,D1,E12000009,E06000054,-29.0,5.848618987561554,0.35298436471917,10.90774764791639,10.95299375307065,0.9919955858548053,6.662428095467028,0.40216750061082535,0.00223756325306552,0.15587050721378204,25.213425850537103,-0.09987456237826439,0.9121372021528874,1.1844259081381407,1.1495839766300935,-1.047142044927694,0.15821762094783234,-0.23566553336016263,-0.07387799999243946,0.3665507960011452,0.4237115707523321,2.0188538790532595
5312,SP47DL,2018,888.0833333333334,Q64,99N,415440.0,141545.0,E01031979,E02006663,C1,E12000009,E06000054,115.0,6.296381722576352,0.265734896191337,10.220841021964283,10.242127564201924,1.1200250183834186,6.10346893142017,0.42573538268965727,0.00046412327114081503,0.030679460077417495,24.453937638734,0.15748211357263106,0.3286319373466443,0.7826116408706721,0.7357881310659629,-0.895625728027672,-0.295775758214218,-0.17443349758034493,-0.07681177587832443,-0.48868678027655277,0.13435093758602357,0.48197012825001606
5313,SP47LT,2018,477.8333333333333,Q64,99N,415666.0,141355.0,E01031979,E02006663,C1,E12000009,E06000054,115.0,6.728945783281912,0.4336255663411362,9.36085529925429,9.391106541240013,1.2635170181305357,6.700532313372154,0.4105783520889776,0.0016506553101581327,0.049940024260437636,24.929956229764887,0.40610318025278985,1.4514478306377863,0.2795526806339228,0.24040803098019867,-0.725810249845004,0.1891663266132517,-0.2138131854518403,-0.0748489132388338,-0.35710901488183855,0.3157112783510502,1.452187928298262
5314,SP48DH,2018,529.0,Q64,99N,416099.0,144265.0,E01031997,E02006662,D1,E12000009,E06000054,-123.0,8.514551198210148,0.2682973198616561,10.094113620429662,10.107557011097478,1.172774653428118,6.811973082117446,0.31832250066509205,0.0010262725779967158,0.07723575347174638,27.194502037957935,1.4324000071440757,0.3457688635368407,0.7084809278064855,0.6574544915120776,-0.8331992198260757,0.279679863975796,-0.45350437095546714,-0.0758818204822975,-0.17063934450689391,1.1784901848691276,1.7355978262483354
5315,SP52SU,2018,552.75,Q64,99N,424600.0,123383.0,E01031972,E02006675,E1,E12000009,E06000054,52.0,5.774003508532254,0.3194248280163963,10.600028038823558,10.629515659284447,1.0205220559721466,5.983747360892308,0.29571658293113173,0.0,0.17038852788735492,24.022929995628683,-0.142760649486049,0.6876983983304895,1.0044216330591447,0.9612870883609377,-1.0133824194964705,-0.393015062726229,-0.5122371140543786,-0.07757956823376304,0.46573006718090815,-0.029860491334489966,1.3821382220981446
5316,SP53JP,2018,570.4166666666666,Q64,99N,418157.0,121285.0,E01031993,E02006677,D1,E12000009,E06000054,37.0,5.281612556876675,0.6467706983134311,10.955149162185783,11.003376895086276,1.405510190868925,6.37347637757206,0.3955721635719409,0.0,0.05477589317513399,25.106318882289305,-0.4257678956835022,2.8769156159685423,1.2121539922822193,1.1789120487468892,-0.5577685571392184,-0.07647245170802792,-0.25280096844907346,-0.07757956823376304,-0.324072971934641,0.38290443290995907,2.9756062604144518
5317,SP55PA,2018,354.9166666666667,Q64,99N,400107.0,117362.0,E01020397,E02004243,E1,E12000009,E06000059,-63.0,5.282132700867307,0.3519689057624588,10.641063807607408,10.681922615444188,0.9399148049253202,8.421680250290375,0.29547792496451303,0.0,0.17666393858541876,25.973097202254163,-0.4254689370655181,0.9053460358863947,1.0284259980524,0.9917932245046094,-1.108776998327561,1.587103453651372,-0.5128571745715796,-0.07757956823376304,0.5086002816117634,0.7131419791707608,1.3898338621319066
5318,SP61RS,2018,1038.0,Q70,11A,414607.0,114321.0,E01023022,E02004779,D1,E12000008,E07000091,17.0,5.363161640357119,0.32223385832667684,10.372807283675021,10.401285266282004,1.6685660508068842,6.789828759319249,0.3127069629329076,0.003796719002656268,0.10477555195662708,24.861579257027497,-0.37889664131108214,0.7064845755153525,0.8715061278237418,0.8284339720716779,-0.2464553360339074,0.26169397773748415,-0.4680941761059635,-0.07129871138548934,0.017497675241254416,0.28966004566856585,0.6341266940257498
5319,SP84XS,2018,1044.0,Q70,11J,381147.0,126324.0,E01020443,E02004255,C1,E12000009,E06000059,-53.0,5.969894067211481,0.18572103261110118,9.891218714108112,9.956296867757324,1.9101036281295884,6.626997813018554,0.21514612567421573,0.0003375185635209937,0.017232759435593655,24.864497052965785,-0.03017034419817463,-0.20648319222760927,0.5897951195237459,0.5694058265260582,0.03939209284313154,0.1294407179322477,-0.7215683176410976,-0.07702121619885414,-0.5805473719793975,0.29077170911117356,-1.046384615719075
5320,SP85DF,2018,164.0,Q64,99N,377979.0,130650.0,E01020440,E02004256,F1,E12000009,E06000059,126.0,2.915314540986198,0.12513125016189477,11.787779806192605,11.787779806192605,0.6469508840981104,8.626667425327147,0.2251635475446373,0.0,0.0,24.327007454310593,-1.7858243364202397,-0.6116943373396119,1.6992112712279726,1.6355136862234867,-1.4554848872218438,1.7535965112229712,-0.6955419172908467,-0.07757956823376304,-0.6982722712385295,0.08599126858539985,-2.233398744299504
5321,SP97NN,2018,0.0,Q64,99N,423676.0,148457.0,E01031880,E02006643,D1,E12000009,E06000054,-123.0,1.3784281791271888,0.08701957940536621,3.234120709946623,3.234120709946623,1.0976333311358693,3.3197969543147208,0.12358682342871408,0.0,0.0145032632342277,9.240585577358482,-2.6691670857654444,-0.866576812983603,-3.304354180553585,-3.343578938833193,-0.9221251501833364,-2.5567077343806637,-0.9594497892268364,-0.07757956823376304,-0.5991938149089203,-5.6618485512914205,-8.515546009951759
5322,SR11XW,2018,0.0,Q49,00P,440182.0,556932.0,E01008703,E02001803,A1,E12000001,E08000024,-51.0,6.301332223340139,0.09881459477228557,7.12658650555532,7.178962501476125,1.6980471545075726,6.75019197353298,0.5385303004954238,0.0,0.002786834991500153,22.565878748124526,0.16032746965349934,-0.7876943431967244,-1.0274096404448052,-1.0472829969198358,-0.2115659503461468,0.2295005019423144,0.11862051634259826,-0.07757956823376304,-0.6792341206827607,-0.5849886223328764,-2.3128430430369864
5323,SR12HJ,2018,496.3333333333333,Q49,00P,440286.0,556935.0,E01008703,E02001803,A1,E12000001,E08000024,-51.0,7.858005424222855,0.2787929961986593,7.876920105226584,7.946292502371134,2.2518803733029706,7.145410758730153,0.362617416291175,0.0,0.07331908006327395,25.842999471116944,1.0550429276242859,0.41596163953512666,-0.5884930043733801,-0.6006195157766773,0.4438674748548022,0.5505019692068241,-0.33842114670103113,-0.07757956823376304,-0.19739594052197973,0.6635754931209082,0.2569883959259614
5324,SR12QB,2018,429.5,Q49,00P,440072.0,556812.0,E01008836,E02001806,A1,E12000001,E08000024,3.0,7.502381732402796,0.3619175019150466,6.092504607718265,6.243730053877836,1.4763251635557102,6.301738851702137,1.027326804167995,0.0,0.0980581446820691,22.91342010762152,0.8506442046864078,0.9718800598800685,-1.6323082458382554,-1.5916826427502426,-0.47396264133560495,-0.13473853602556,1.3885693773313017,-0.07757956823376304,-0.028392020929314535,-0.45257736660478715,1.513439409984458
5325,SR20RX,2018,667.0833333333334,Q49,00P,440627.0,553130.0,E01008766,E02001818,A1,E12000001,E08000024,70.0,7.556246916500268,0.37850248994351987,9.809467856183952,9.93558016623763,1.8427111414928843,7.976898459650196,0.05322990912408004,0.000336387733957669,0.061524699934088434,27.743505470682535,0.8816038260321868,1.082796813811647,0.5419739749398624,0.5573466160067285,-0.0403634849193904,1.2258463151861467,-1.1422450476063895,-0.07702308691370087,-0.27796877145608945,1.3876573298423422,1.0245103498743826
5326,SR27BA,2018,341.5833333333333,Q49,00P,439576.0,556460.0,E01008831,E02001803,A1,E12000001,E08000024,87.0,6.402784722367195,0.303509536861982,7.687189471302115,7.79452236337508,2.021831346969622,6.75548831414974,0.22777343147637527,0.0,1.0914446670393003,23.505909715199994,0.2186384363212632,0.5812604298681087,-0.6994782136700342,-0.6889650496910145,0.1716161613244141,0.23380225371320862,-0.6887611422617284,-0.07757956823376304,6.757887837903735,-0.2268422395429178,6.102480943906601
5327,SR28AD,2018,1153.25,Q49,00P,440323.0,556315.0,E01008735,E02001806,A1,E12000001,E08000024,-40.0,7.277631148978625,0.3897289937539919,10.073465702268614,10.128002472612557,2.0166328205248387,7.866947303564039,0.054033540780615646,0.0,0.04777056853036638,27.732976280214668,0.7214662750711676,1.1578772032891835,0.6964026804974275,0.6693558129816564,0.1654639698738669,1.1365426592036074,-1.1401571212419335,-0.07757956823376304,-0.37192956397754906,1.3836457689344022,0.9590330378887619
5328,SR28AX,2018,472.4166666666667,Q49,00P,440603.0,556042.0,E01008736,E02001806,A1,E12000001,E08000024,-89.0,7.737626377637838,0.4306536015974265,8.182423912630842,8.262682622200288,1.6285383727750256,6.300550686413796,0.5563719189028484,0.0,0.17658374334588067,24.916423579527223,0.9858537145419729,1.4315719837812528,-0.4097848890608883,-0.4164485434996174,-0.29382605563849307,-0.1357035782128126,0.16497506839946355,-0.07757956823376304,0.5080524310756395,0.31055541657422,2.596425086064948
5329,SR28JG,2018,413.25,Q49,00P,440246.0,555783.0,E01008737,E02001806,A1,E12000001,E08000024,42.0,5.999024451795569,0.24002562396732255,9.99677773677477,10.012872488753427,2.1265616898958903,7.787494340331591,0.11168783146520266,0.0,0.192997845684444,26.277666426209,-0.013427327507684616,0.15669397657541284,0.6515431355477332,0.6023385462066132,0.2955591915672298,1.0720100035419973,-0.9903647224913703,-0.07757956823376304,0.6201847074796872,0.8291810988264986,0.2978456120288953
5330,SR32AN,2018,1225.4166666666667,Q49,00P,438140.0,553070.0,E01033077,E02001817,A1,E12000001,E08000024,-95.0,7.176551736846803,0.34244080510069064,7.9989913848422916,8.101388140016184,1.8675607360802873,6.62130147141378,0.15171507688927563,0.02737304674705988,0.05324297906758499,24.28833101309408,0.6633697442992248,0.8416241932946315,-0.5170859456553183,-0.5103382061187031,-0.010955254530643192,0.12481408053124429,-0.8863693903789546,-0.0322967363994598,-0.33454501267533454,0.07125576730295065,-0.25855540797859583
5331,SR34BY,2018,529.5,Q49,00P,437128.0,554626.0,E01008827,E02001813,A1,E12000001,E08000024,8.0,9.416112605478467,0.09843641950623667,7.2397774248978655,7.263628705281113,1.8552794878014833,4.79795394632161,0.20184237431669372,0.0,0.1452920547970834,23.633253538705603,1.9505825819680354,-0.790223496238942,-0.9611972549493022,-0.9979987238136072,-0.025489486772305576,-1.3561307854768216,-0.7561329754412677,-0.07757956823376304,0.2942845260675473,-0.1783249764350153,-0.3770676556919973
5332,SR34HG,2018,1009.5833333333334,Q49,00P,437162.0,555208.0,E01008825,E02001813,A1,E12000001,E08000024,9.0,8.172717529449145,0.3023140290653926,8.265988274517554,8.364932429184526,1.772305453100615,7.3667239453101345,0.09298472219903625,0.0011284130982131715,0.06824353141171106,26.07310652140706,1.2359272553025809,0.5732651365420033,-0.36090291358912485,-0.35692883922567376,-0.12368503359237362,0.7302552103937671,-1.0389575256948604,-0.07571285091003288,-0.23206934589987355,0.7512449535986455,0.10552383011414362
5333,SR40LS,2018,337.5833333333333,Q49,00P,435390.0,556750.0,E01008814,E02001804,A1,E12000001,E08000024,-76.0,6.506345727159541,0.31375222490232363,8.745666413775433,8.9087110716773,1.7807929249052101,7.255730842330976,0.1300480469519408,0.0,0.03539460255766826,24.89538083792729,0.2781612904297279,0.6497612757546448,-0.08030943440558536,-0.04039480413800186,-0.11364054271065684,0.6401052725693911,-0.9426627962916093,-0.07757956823376304,-0.4564754750845673,0.30253825325517997,-0.5891900775635688
5334,SR46QE,2018,820.5,Q49,00P,437752.0,557419.0,E01008701,E02001801,A1,E12000001,E08000024,29.0,6.606146679877384,0.3725071980652778,7.4732540182246785,7.663521821688857,1.5631910491928724,5.812494042850805,0.684833466074478,0.0019782873733973517,0.08457989437714612,22.70467254512307,0.33552301225177195,1.0427016197201393,-0.8246223221603162,-0.7652205823991824,-0.3711612870215501,-0.5321090745096331,0.49873276569416325,-0.07430691629708742,-0.12046814287987662,-0.5321089852892575,0.9169617560899277
5335,SR47AF,2018,1119.25,Q49,00P,438841.0,557078.0,E01008705,E02001803,A1,E12000001,E08000024,-126.0,7.556161487589878,0.44761981012520496,7.247820998530525,7.343932679206013,1.8675511012992747,5.929100728827933,0.3404628690220341,0.0,0.12149754233646842,23.48482867607034,0.8815547248035921,1.5450382566056107,-0.956492070105672,-0.9512537086296735,-0.010966656803576303,-0.4373997168235202,-0.3959811780408066,-0.07757956823376304,0.13173327634950946,-0.2348739940001444,1.1335118028544688
5336,SR47TU,2018,218.75,Q49,00P,438140.0,556422.0,E01008833,E02001808,A1,E12000001,E08000024,40.0,4.642121285848069,0.4335109595796798,7.948409881912596,7.987690558623755,1.92273888573336,8.32295656303525,0.3311168397014344,0.0,0.08096514534288568,23.640135092521547,-0.7933227075105659,1.4506813658120334,-0.5466742022961852,-0.57652167013427,0.05434527710237296,1.5069188833586225,-0.42026322425284995,-0.07757956823376304,-0.1451621547411694,-0.17570314407685111,-0.5621679590605848
5337,SR47XF,2018,1906.5833333333333,Q49,00P,437909.0,556765.0,E01008704,E02001801,A1,E12000001,E08000024,33.0,7.115495780045246,0.3547488806804815,9.19844971460135,9.276695516502834,2.011320565485417,7.63440013076591,0.22694191987445655,0.0,0.10174817758630465,26.619602793354346,0.6282771453384586,0.923937896995303,0.18455158655215526,0.1738092709543189,0.15917718642017276,0.9476650388263999,-0.6909215038924305,-0.07757956823376304,-0.003183710354470851,0.9594568847598505,0.9543395308074164
5338,SR52LT,2018,1325.0,Q49,00P,438440.0,558470.0,E01033075,E02001795,A1,E12000001,E08000024,22.0,7.832942043276835,0.34526826456644355,8.571894156976773,8.668818140941413,1.8861579779849098,7.355541610325311,0.27525475246897363,0.01360769601679497,0.07703849830137983,26.377590485580683,1.0406374670891527,0.8605336206198737,-0.1819595996521154,-0.18003669409296974,0.011053634692992252,0.7211727829585913,-0.565399274777542,-0.05506855526269032,-0.17198688522702843,0.8672515897689365,0.928679678348796
5339,SR53EX,2018,180.0,Q49,00P,435303.0,557764.0,E01008697,E02001798,A1,E12000001,E08000024,-127.0,5.971498055204552,0.3509044076320402,9.426455509354787,9.498420003291752,2.466327813509118,7.508405766404624,1.174836011952582,0.0,0.05145568071301617,26.97039205799467,-0.02924843403039753,0.8982269064067979,0.31792631011753325,0.30287529340659286,0.6976551052999459,0.8453308954560269,1.7718150613815866,-0.07757956823376304,-0.34675486911324394,1.0931055736358573,2.519334389817573
5340,SR55PS,2018,415.75,Q49,00P,437009.0,559126.0,E01008819,E02001794,A1,E12000001,E08000024,-128.0,6.829892047846158,0.2733306190614714,8.97045674668701,9.106935579145444,1.6837491173867918,8.589060721834636,0.3549522892787568,0.0,0.052554505402061136,26.83792037455326,0.4641231829603747,0.379430462077127,0.05118436620010716,0.0749918592927737,-0.22848694953089552,1.7230518927680192,-0.3583360177068903,-0.07757956823376304,-0.33924829268218903,1.0426346254348198,0.143381625707433
5341,SR60AB,2018,388.8333333333333,Q49,00P,439739.0,557778.0,E01008791,E02001796,A1,E12000001,E08000024,97.0,6.044577749075355,0.5044668079155092,9.501751552607672,9.554047812068921,2.2344322452455985,8.191786446963325,0.1574351424302504,0.007436883782129821,0.029553666641113568,26.69418308748109,0.01275494325707915,1.9252184807234212,0.3619716334624085,0.33525629074515,0.4232185033812926,1.4003809319823048,-0.8715080101031911,-0.06527683990434852,-0.49637759261399694,0.9878715471533713,0.8400672721041137
5342,SR60QQ,2018,701.8333333333334,Q49,00P,439962.0,557858.0,E01008791,E02001796,A1,E12000001,E08000024,97.0,6.369743860674092,0.37256556871386004,8.199644427283067,8.285279123908198,1.3582505426314564,5.661525011664612,0.37088817921248746,0.0,0.13052531950880195,22.418252286804705,0.19964782886124463,1.043091989785798,-0.39971154253091185,-0.4032950996061943,-0.6136979453861867,-0.6547279436964616,-0.31693276478235793,-0.07757956823376304,0.19340617105444513,-0.6412334535965369,0.6383385570791724
